WaBi, min = Dec 15, 2017 - 0.913778, max = Dec 17, 2017 - 2.38 
Nimiq, min = Jul 17, 2017 - 0.163357, max = Jul 17, 2017 - 3.69 
GameUnits, min = Feb 22, 2017 - 0.001124, max = Jan 13, 2017 - 5.38 
Linda, min = Jul 16, 2017 - 0.000031, max = Sep 03, 2017 - 0.000699 
Marscoin, min = Apr 15, 2015 - 0.000129, max = Mar 21, 2014 - 0.029558 
2GIVE, min = May 28, 2016 - 0.000082, max = May 05, 2017 - 0.062242 
First, min = Aug 01, 2016 - 0.000062, max = Apr 19, 2017 - 0.055586 
Creatio, min = Mar 25, 2017 - 0.000162, max = Aug 10, 2017 - 0.018494 
Footy, min = May 16, 2016 - 0.000050, max = Dec 18, 2017 - 0.686295 
Faceblock, min = Dec 13, 2017 - 0.000761, max = Nov 16, 2017 - 0.297208 
Granite, min = Jan 14, 2015 - 0.000004, max = Mar 21, 2016 - 0.043069 
Memetic, min = Dec 08, 2016 - 0.000169, max = Dec 12, 2017 - 1.64 
Elixir, min = Sep 23, 2017 - 0.017959, max = Oct 03, 2017 - 0.399148 
Confido, min = Nov 30, 2017 - 0.004480, max = Nov 14, 2017 - 1.20 
BLUE, min = Oct 21, 2017 - 0.001805, max = Dec 04, 2017 - 0.589423 
Voxels, min = Jan 11, 2017 - 0.006560, max = Apr 04, 2016 - 0.682089 
XP, min = Sep 06, 2016 - 0.000001, max = Oct 18, 2016 - 9.1e-08 
Worldcore, min = Dec 18, 2017 - 0.080995, max = Dec 18, 2017 - 0.126682 
Atomic, min = Nov 14, 2016 - 0.000104, max = Oct 31, 2017 - 1.05 
Enigma, min = May 16, 2016 - 0.000498, max = Aug 19, 2017 - 0.567145 
Everex, min = Oct 23, 2017 - 0.909639, max = Oct 29, 2017 - 2.90 
Pascal, min = Dec 07, 2016 - 0.002442, max = Dec 15, 2017 - 1.88 
SnakeEyes, min = Jul 11, 2017 - 0.007340, max = May 13, 2017 - 0.679706 
Streamr, min = Nov 04, 2017 - 0.057971, max = Dec 15, 2017 - 0.343133 
RussiaCoin, min = Jan 16, 2016 - 0.000327, max = Dec 17, 2017 - 0.497316 
Stox, min = Dec 10, 2017 - 0.388955, max = Aug 25, 2017 - 2.74 
Global, min = Jul 12, 2017 - 0.000562, max = Jul 20, 2017 - 0.015134 
Soarcoin, min = Sep 22, 2017 - 0.004238, max = Jun 28, 2017 - 0.063886 
Agoras, min = Dec 08, 2016 - 0.053976, max = Dec 18, 2017 - 2.72 
CoinDash, min = Sep 15, 2017 - 0.018846, max = Aug 12, 2017 - 0.238904 
RonPaulCoin, min = Jan 25, 2017 - 0.000288, max = Feb 06, 2014 - 9.59 
Vsync, min = Nov 12, 2017 - 0.000978, max = Sep 11, 2017 - 0.014786 
Bowhead, min = Nov 09, 2017 - 0.001417, max = Sep 18, 2017 - 0.577547 
BipCoin, min = Dec 08, 2016 - 0.003089, max = Jun 12, 2017 - 0.329154 
Emerald, min = Jan 29, 2016 - 0.000008, max = Jul 21, 2017 - 0.024792 
Influxcoin, min = Sep 24, 2015 - 0.001160, max = Sep 16, 2015 - 2.31 
CloakCoin, min = Jan 14, 2015 - 0.004289, max = Jun 27, 2017 - 9.97 
Magnet, min = Dec 12, 2017 - 0.139850, max = Dec 03, 2017 - 1.94 
BurstOcean, min = Aug 08, 2017 - 0.002119, max = May 13, 2017 - 0.408767 
AmberCoin, min = Apr 03, 2017 - 0.000098, max = Dec 18, 2015 - 0.049619 
Bolenum, min = Aug 17, 2017 - 0.002199, max = Aug 17, 2017 - 0.216670 
Bit20, min = Sep 04, 2017 - 101,072, max = Aug 03, 2017 - 99479.00 
WhaleCoin, min = Dec 13, 2017 - 0.082379, max = Oct 09, 2017 - 0.828898 
Monster, min = Oct 11, 2017 - 0.011035, max = Aug 31, 2017 - 0.159294 
FirstCoin, min = Feb 09, 2017 - 0.658686, max = Sep 28, 2017 - 9.86 
SolarCoin, min = Jul 25, 2014 - 0.000907, max = Nov 20, 2017 - 0.846357 
Golfcoin, min = Oct 06, 2016 - 0.000006, max = Oct 24, 2016 - 0.000262 
TrumpCoin, min = Mar 18, 2016 - 0.000327, max = Jun 24, 2017 - 0.648363 
ExclusiveCoin, min = Jun 17, 2016 - 0.000258, max = Jun 06, 2017 - 2.74 
AltCommunity, min = Nov 27, 2017 - 0.339804, max = Nov 03, 2017 - 6.81 
Oxycoin, min = Dec 07, 2017 - 0.061679, max = Dec 16, 2017 - 0.285423 
Topaz, min = Sep 10, 2017 - 0.015500, max = May 08, 2017 - 1.72 
IoT, min = Dec 12, 2017 - 0.774314, max = Dec 17, 2017 - 1.70 
Infinitecoin, min = Nov 15, 2013 - 0.000001, max = Jul 12, 2013 - 9e-07 
PizzaCoin, min = Nov 25, 2016 - 0.000007, max = Jun 17, 2017 - 0.023680 
Namecoin, min = Dec 20, 2016 - 0.163398, max = Dec 02, 2013 - 9.26 
Humaniq, min = May 17, 2017 - 0.042039, max = Dec 15, 2017 - 1.06 
Xenon, min = Nov 01, 2017 - 0.005802, max = Dec 07, 2017 - 0.087098 
GuccioneCoin, min = Nov 02, 2015 - 0.000016, max = Jul 07, 2017 - 0.018954 
Pirate, min = Aug 13, 2017 - 0.000705, max = Jul 09, 2017 - 0.057818 
Crave, min = Jan 18, 2016 - 0.001916, max = Jul 14, 2017 - 4.63 
IOTA, min = Jul 15, 2017 - 0.147933, max = Dec 06, 2017 - 5.55 
DigiPulse, min = Dec 02, 2017 - 0.676678, max = Dec 07, 2017 - 2.69 
Arcade, min = Jan 04, 2017 - 0.000108, max = Aug 25, 2017 - 7.42 
Newbium, min = Oct 06, 2016 - 0.000067, max = Dec 06, 2017 - 0.029996 
e-Gulden, min = May 13, 2014 - 0.000580, max = Dec 16, 2017 - 0.351594 
Snovio, min = Dec 09, 2017 - 0.002381, max = Dec 18, 2017 - 0.007274 
EXRNchain, min = Dec 06, 2017 - 0.000001, max = Nov 14, 2017 - 9.9e-07 
Onix, min = Aug 01, 2017 - 0.000938, max = Nov 29, 2017 - 0.550928 
Unobtanium, min = Jan 11, 2017 - 0.967222, max = Sep 01, 2017 - 99.91 
Innova, min = Nov 26, 2017 - 1.82, max = Dec 16, 2017 - 6.12 
Swing, min = Jun 22, 2016 - 0.000613, max = Feb 20, 2017 - 0.368056 
PopularCoin, min = Feb 25, 2015 - 0.000001, max = Nov 26, 2016 - 9e-07 
Ratecoin, min = Jun 28, 2015 - 0.000017, max = Jul 15, 2017 - 0.005979 
QuazarCoin, min = Nov 11, 2015 - 0.000602, max = May 26, 2014 - 4.68 
Change, min = Nov 02, 2017 - 0.166185, max = Nov 09, 2017 - 0.425781 
ERC20, min = Nov 10, 2017 - 0.000040, max = Dec 15, 2017 - 0.017978 
STEX, min = Jun 11, 2017 - 0.000012, max = Dec 18, 2017 - 2.27 
Tierion, min = Oct 23, 2017 - 0.042977, max = Aug 29, 2017 - 0.286475 
Mao, min = Aug 09, 2017 - 0.002371, max = Nov 05, 2017 - 0.325390 
Xios, min = Dec 06, 2017 - 0.153016, max = Oct 28, 2017 - 2.92 
Artex, min = Aug 31, 2016 - 0.000114, max = Apr 25, 2017 - 0.028231 
Eidoo, min = Nov 01, 2017 - 1.68, max = Oct 20, 2017 - 4.53 
Bubble, min = Dec 29, 2015 - 0.000105, max = Sep 20, 2017 - 0.473666 
SmartCoin, min = May 15, 2015 - 0.000163, max = Feb 07, 2014 - 0.277935 
PiCoin, min = Aug 01, 2017 - 0.000213, max = Jun 29, 2017 - 0.095799 
CryptoWorldX, min = May 12, 2017 - 0.000233, max = Oct 15, 2017 - 0.013163 
SHIELD, min = Nov 04, 2017 - 0.000298, max = Dec 17, 2017 - 0.075363 
MiloCoin, min = Oct 31, 2017 - 0.000279, max = Apr 26, 2017 - 0.235365 
HealthyWormCoin, min = Dec 09, 2017 - 0.000135, max = Mar 31, 2017 - 0.053317 
Helleniccoin, min = Sep 24, 2016 - 0.000060, max = Aug 19, 2015 - 0.520295 
Fantomcoin, min = Sep 12, 2015 - 0.001174, max = Jun 17, 2014 - 1.04 
PoSToken, min = Nov 23, 2017 - 0.218351, max = Oct 12, 2017 - 2.89 
HTMLCOIN, min = Jan 18, 2015 - 0.000001, max = Mar 07, 2017 - 9e-07 
Flycoin, min = Sep 16, 2015 - 0.025321, max = Aug 14, 2017 - 3.50 
Opal, min = Sep 15, 2014 - 0.000191, max = Mar 01, 2017 - 1.21 
Cryptonex, min = Oct 31, 2017 - 0.728304, max = Dec 18, 2017 - 6.28 
Interzone, min = Dec 02, 2017 - 0.002060, max = Sep 29, 2017 - 1.21 
WavesGo, min = Apr 30, 2017 - 0.006089, max = Apr 27, 2017 - 0.562192 
ExchangeN, min = Dec 04, 2017 - 0.004484, max = Nov 10, 2017 - 0.121728 
SmartBillions, min = Dec 01, 2017 - 0.334674, max = Nov 25, 2017 - 0.711897 
Avoncoin, min = Feb 15, 2017 - 0.000010, max = Mar 10, 2017 - 0.049409 
DFSCoin, min = Dec 06, 2017 - 0.002698, max = Sep 23, 2017 - 0.051568 
Natcoin, min = Dec 08, 2017 - 0.080062, max = Oct 29, 2017 - 2.39 
BRAT, min = Sep 22, 2017 - 0.000071, max = Oct 08, 2017 - 0.004618 
Selfiecoin, min = Sep 28, 2015 - 0.000002, max = Mar 16, 2016 - 0.004164 
Wink, min = Nov 17, 2017 - 0.000084, max = Dec 16, 2017 - 0.000587 
PIVX, min = Feb 16, 2016 - 0.000422, max = Dec 17, 2017 - 8.85 
Elacoin, min = Oct 26, 2015 - 0.003102, max = Dec 04, 2013 - 4.20 
First, min = Aug 09, 2017 - 0.013601, max = Aug 20, 2017 - 1.20 
Digital, min = Mar 10, 2017 - 0.000011, max = Feb 08, 2017 - 0.000733 
Zayedcoin, min = Nov 07, 2016 - 0.000857, max = Feb 25, 2017 - 0.026681 
DAO.Casino, min = Nov 30, 2017 - 0.037315, max = Jul 25, 2017 - 0.357911 
Magnetcoin, min = Nov 11, 2017 - 0.252721, max = Sep 11, 2017 - 3.17 
ELTCOIN, min = Nov 12, 2017 - 0.001347, max = Dec 16, 2017 - 0.018196 
Photon, min = Nov 02, 2017 - 0.000001, max = Sep 18, 2015 - 9e-08 
DomRaider, min = Dec 07, 2017 - 0.016513, max = Oct 20, 2017 - 0.073760 
DigitalPrice, min = Feb 17, 2015 - 0.000005, max = Nov 15, 2014 - 0.159425 
COMSA, min = Dec 14, 2017 - 2.67, max = Dec 18, 2017 - 4.08 
Unity, min = Dec 08, 2017 - 0.005378, max = May 29, 2017 - 0.229896 
Rasputin, min = Dec 10, 2017 - 0.193825, max = Nov 08, 2017 - 0.897194 
Lex4All, min = Jul 26, 2017 - 0.000678, max = May 13, 2017 - 0.216310 
Bytecoin, min = Nov 29, 2014 - 0.000006, max = Dec 18, 2017 - 0.005284 
Bata, min = Jun 14, 2015 - 0.000126, max = Jun 06, 2017 - 1.28 
CryptoInsight, min = Sep 25, 2017 - 0.017670, max = Nov 02, 2017 - 0.214764 
BlockMason, min = Nov 01, 2017 - 0.096091, max = Nov 27, 2017 - 0.468788 
Mothership, min = Jul 28, 2017 - 0.030421, max = Aug 26, 2017 - 0.296225 
Vault, min = Mar 17, 2017 - 0.000276, max = Mar 21, 2017 - 0.080132 
CrevaCoin, min = Oct 19, 2016 - 0.000026, max = Apr 22, 2016 - 0.147461 
MyBit, min = Dec 05, 2017 - 0.919354, max = Aug 21, 2017 - 7.18 
TokenCard, min = Jul 16, 2017 - 0.432642, max = Aug 29, 2017 - 3.62 
Ergo, min = Dec 06, 2017 - 10.04, max = Oct 28, 2017 - 9.97 
Edgeless, min = Apr 01, 2017 - 0.004958, max = Dec 18, 2017 - 2.04 
Incent, min = Dec 08, 2016 - 0.007869, max = Dec 18, 2017 - 0.520557 
Astro, min = Nov 20, 2017 - 1.09, max = Dec 18, 2017 - 4.53 
Coinonat, min = Apr 18, 2017 - 0.000849, max = Jul 14, 2017 - 0.399212 
Project-X, min = Sep 14, 2017 - 101,415, max = Nov 12, 2017 - 98990.70 
eBitcoin, min = Nov 02, 2017 - 0.049956, max = Dec 09, 2017 - 0.740368 
Hush, min = Jan 13, 2017 - 0.004793, max = Jun 17, 2017 - 4.17 
Sync, min = Dec 12, 2014 - 100.55, max = Jan 10, 2015 - 99.07 
Crown, min = Mar 03, 2015 - 0.000058, max = Dec 18, 2017 - 3.96 
Allion, min = Mar 05, 2017 - 0.000674, max = Apr 16, 2017 - 0.029677 
Blitzcash, min = Jan 02, 2015 - 0.000979, max = Jun 03, 2017 - 4.44 
E-coin, min = Nov 30, 2017 - 0.810343, max = Dec 14, 2017 - 7.78 
95ShaCubits, min = Feb 07, 2017 - 0.000032, max = Nov 29, 2017 - 0.029626 
Luna, min = Nov 16, 2017 - 0.004121, max = Jan 28, 2017 - 0.829625 
IncaKoin, min = Jun 18, 2015 - 0.000002, max = Jun 21, 2017 - 0.001453 
Birds, min = Sep 18, 2017 - 0.000038, max = Sep 04, 2017 - 0.000677 
Ethereum, min = Jun 21, 2017 - 0.000023, max = Apr 18, 2017 - 7.55 
SONM, min = Jul 16, 2017 - 0.029718, max = Jun 17, 2017 - 1.02 
Printerium, min = Feb 01, 2017 - 0.000049, max = Dec 18, 2017 - 0.035248 
ZCoin, min = Dec 02, 2016 - 0.275101, max = Oct 15, 2017 - 9.99 
BetaCoin, min = Dec 17, 2015 - 0.000096, max = Dec 17, 2013 - 0.192627 
Bitpark, min = Jan 04, 2017 - 0.002391, max = Jun 11, 2017 - 0.192067 
Aeternity, min = Oct 24, 2017 - 0.155793, max = Jun 19, 2017 - 3.75 
LoMoCoin, min = Jan 22, 2017 - 0.004588, max = Jun 22, 2017 - 0.125615 
BiblePay, min = Oct 01, 2017 - 0.000387, max = Dec 18, 2017 - 0.008326 
Aseancoin, min = Sep 27, 2017 - 0.000899, max = Nov 30, 2017 - 0.094868 
Spots, min = Aug 20, 2016 - 0.000064, max = Dec 13, 2013 - 0.270777 
Gapcoin, min = Sep 27, 2017 - 0.000056, max = Nov 02, 2014 - 0.258127 
Elastic, min = Jul 15, 2017 - 0.105158, max = Jun 24, 2017 - 1.98 
AdCoin, min = Sep 16, 2017 - 0.036526, max = Aug 25, 2017 - 0.345000 
Swapcoin, min = Nov 25, 2017 - 0.005563, max = Oct 26, 2017 - 0.252925 
iDice, min = Oct 19, 2017 - 0.011391, max = Jun 29, 2017 - 8.94 
Upfiring, min = Dec 06, 2017 - 0.018982, max = Nov 15, 2017 - 0.419353 
MindCoin, min = Sep 22, 2016 - 0.000150, max = Dec 17, 2017 - 0.008986 
PayPie, min = Oct 29, 2017 - 0.149911, max = Dec 16, 2017 - 2.69 
Syscoin, min = Feb 22, 2015 - 0.000199, max = Dec 18, 2017 - 0.610671 
SISA, min = Dec 08, 2017 - 0.006796, max = Nov 17, 2017 - 0.261403 
Tattoocoin, min = Apr 27, 2017 - 0.001205, max = Jun 27, 2017 - 6.66 
Bitcoin, min = Oct 02, 2017 - 0.002233, max = Jun 26, 2017 - 0.095855 
Solarflarecoin, min = Jun 29, 2017 - 0.000287, max = Apr 18, 2017 - 0.008080 
Ethereum, min = Sep 19, 2017 - 0.091306, max = Oct 06, 2017 - 5.21 
Triggers, min = Jan 23, 2017 - 0.002490, max = Sep 13, 2017 - 2.65 
Rawcoin, min = Feb 22, 2017 - 0.001511, max = May 27, 2017 - 0.149474 
Bitcrystals, min = Oct 20, 2015 - 0.011023, max = Jun 23, 2017 - 0.870829 
onG.social, min = Dec 03, 2017 - 0.094449, max = Dec 02, 2017 - 0.393262 
Jin, min = Nov 15, 2016 - 0.000078, max = Dec 17, 2017 - 0.052278 
Cryptojacks, min = Oct 24, 2016 - 0.000030, max = Jul 14, 2017 - 0.013792 
AurumCoin, min = Nov 15, 2014 - 0.000665, max = Jul 31, 2017 - 4.37 
Hedge, min = Dec 13, 2017 - 0.509497, max = Oct 26, 2017 - 2.56 
Gnosis, min = May 08, 2017 - 100.36, max = Oct 14, 2017 - 99.98 
Triaconta, min = Dec 12, 2017 - 10.02, max = Dec 01, 2017 - 9.95 
SOILcoin, min = Jan 18, 2017 - 0.000305, max = Jul 27, 2017 - 0.067011 
CasinoCoin, min = May 10, 2015 - 0.000241, max = Dec 17, 2017 - 0.544530 
Aricoin, min = Dec 14, 2016 - 0.000008, max = Aug 11, 2017 - 0.005107 
DynamicCoin, min = Dec 01, 2017 - 0.000657, max = Aug 21, 2017 - 1.00 
SecureCoin, min = Nov 16, 2017 - 0.001428, max = Feb 02, 2014 - 1.17 
NuBits, min = Jun 19, 2016 - 0.150622, max = Feb 06, 2015 - 9.77 
Synergy, min = Jul 06, 2015 - 0.003472, max = Jun 22, 2017 - 4.42 
Speedcash, min = May 01, 2017 - 0.019305, max = Dec 12, 2017 - 0.153167 
Substratum, min = Sep 28, 2017 - 0.033644, max = Dec 17, 2017 - 0.676510 
8Bit, min = Oct 22, 2015 - 0.005800, max = Jun 15, 2016 - 3.48 
Corethum, min = Nov 21, 2017 - 0.000881, max = Nov 19, 2017 - 0.062715 
CorgiCoin, min = Mar 19, 2014 - 0.000001, max = Oct 14, 2015 - 9e-08 
Solaris, min = Apr 01, 2017 - 0.037562, max = May 25, 2017 - 5.76 
Magi, min = Sep 16, 2015 - 0.006185, max = Dec 12, 2017 - 0.642879 
ATMChain, min = Dec 08, 2017 - 0.012984, max = Oct 13, 2017 - 0.169312 
Diamond, min = Aug 29, 2014 - 0.055505, max = Nov 26, 2017 - 9.85 
Unitus, min = Mar 23, 2016 - 0.000029, max = Dec 18, 2017 - 0.065113 
eBIT, min = Nov 18, 2017 - 0.000116, max = Dec 16, 2017 - 0.006964 
MantraCoin, min = Dec 03, 2017 - 0.000106, max = Jul 20, 2017 - 0.016000 
Zonecoin, min = Aug 25, 2016 - 0.000219, max = Dec 17, 2017 - 0.017780 
Super, min = Dec 15, 2017 - 203.44, max = Dec 15, 2017 - 436.13 
Zurcoin, min = May 24, 2016 - 0.000009, max = Aug 05, 2017 - 0.032152 
bitUSD, min = Sep 28, 2016 - 0.466086, max = Sep 03, 2015 - 4.18 
Vulcano, min = Dec 03, 2017 - 0.001813, max = Oct 31, 2017 - 0.043608 
Sativacoin, min = Dec 03, 2014 - 0.000037, max = Jul 29, 2017 - 0.124993 
Stakecoin, min = Dec 02, 2017 - 0.068014, max = Nov 12, 2017 - 5.19 
I0Coin, min = Sep 14, 2017 - 0.000510, max = Mar 13, 2016 - 12.33 
BTCMoon, min = Nov 10, 2017 - 0.000684, max = Dec 04, 2017 - 0.094353 
EncryptoTel, min = Oct 30, 2017 - 0.012640, max = Nov 30, 2017 - 0.225466 
ICO, min = Mar 10, 2017 - 0.246936, max = Dec 12, 2017 - 9.97 
Ultimate, min = Jul 10, 2017 - 0.002576, max = Oct 02, 2017 - 0.816899 
OmiseGO, min = Jul 16, 2017 - 0.319695, max = Oct 02, 2017 - 9.99 
Xonecoin, min = Sep 16, 2016 - 0.000730, max = Dec 17, 2017 - 0.087860 
bitEUR, min = May 24, 2017 - 0.787146, max = Mar 04, 2017 - 2.45 
HEAT, min = Aug 13, 2016 - 0.006475, max = Dec 16, 2017 - 1.32 
Antimatter, min = Dec 11, 2017 - 0.000002, max = Jun 25, 2017 - 0.001315 
Cashcoin, min = Jul 07, 2016 - 0.000013, max = Feb 28, 2014 - 0.057189 
ClubCoin, min = Jan 09, 2016 - 0.111922, max = Nov 22, 2017 - 7.14 
Creativecoin, min = May 15, 2017 - 0.030399, max = May 23, 2017 - 2.90 
Kittehcoin, min = Sep 18, 2017 - 0.000001, max = Apr 24, 2017 - 9e-08 
NobleCoin, min = Feb 01, 2015 - 0.000008, max = Feb 08, 2014 - 0.001218 
IslaCoin, min = Jan 21, 2017 - 0.000387, max = Dec 14, 2017 - 0.390414 
Tristar, min = Dec 18, 2017 - 0.000371, max = Apr 14, 2017 - 0.268816 
Sand, min = Dec 11, 2017 - 0.171436, max = Oct 09, 2017 - 6.10 
UNCoin, min = Jan 28, 2017 - 0.000009, max = Apr 08, 2015 - 1.04 
BlakeStar, min = Jul 31, 2017 - 0.000054, max = Oct 07, 2017 - 0.007739 
BritCoin, min = Jan 18, 2015 - 0.000045, max = Jun 25, 2017 - 0.341551 
C-Bit, min = Sep 26, 2016 - 0.000006, max = Mar 16, 2016 - 0.024991 
Vcash, min = Mar 22, 2015 - 0.006916, max = Nov 05, 2017 - 1.98 
LuckChain, min = Jan 15, 2017 - 0.000117, max = Jun 23, 2017 - 0.053372 
Primecoin, min = Apr 15, 2015 - 0.017755, max = Nov 29, 2013 - 7.58 
10M, min = Dec 04, 2017 - 0.000719, max = Oct 26, 2017 - 0.024456 
BLOCKv, min = Nov 30, 2017 - 0.012475, max = Dec 13, 2017 - 0.043599 
Legends, min = Oct 13, 2017 - 0.669678, max = Jul 03, 2017 - 9.91 
MonetaryUnit, min = Jan 05, 2015 - 0.000009, max = Dec 06, 2017 - 0.421710 
FuelCoin, min = Aug 04, 2014 - 0.000006, max = Nov 21, 2014 - 0.119329 
CannabisCoin, min = Aug 02, 2014 - 0.000313, max = Jun 20, 2017 - 0.159329 
Signatum, min = Nov 04, 2017 - 0.005164, max = Aug 07, 2017 - 0.165928 
HunterCoin, min = Jan 14, 2015 - 0.000776, max = Feb 26, 2014 - 1.07 
Aces, min = Sep 21, 2016 - 0.000006, max = Nov 09, 2017 - 0.000784 
FlappyCoin, min = Apr 23, 2014 - 0.000001, max = Sep 26, 2015 - 9e-07 
OsmiumCoin, min = Dec 02, 2015 - 0.000217, max = Oct 27, 2015 - 0.186110 
Zeusshield, min = Nov 30, 2017 - 0.023535, max = Nov 16, 2017 - 0.082173 
ICOS, min = Nov 06, 2017 - 29.89, max = Nov 29, 2017 - 61.44 
UniCoin, min = Jul 03, 2015 - 0.000051, max = Dec 17, 2017 - 0.282192 
Bongger, min = Feb 16, 2015 - 0.000001, max = Mar 28, 2015 - 2.8e-07 
Safe, min = May 18, 2016 - 0.000114, max = Oct 04, 2017 - 0.063371 
Bitcloud, min = Nov 24, 2016 - 0.000117, max = Nov 13, 2017 - 3.16 
PayCoin, min = Dec 15, 2016 - 0.000991, max = Dec 17, 2014 - 9.78 
EagleCoin, min = Nov 18, 2017 - 0.013219, max = Dec 18, 2017 - 0.384588 
Synereo, min = Dec 04, 2015 - 0.002216, max = Jun 22, 2017 - 0.678027 
NEO, min = Nov 23, 2017 - 0.000784, max = Nov 15, 2017 - 0.092940 
BlockPay, min = Sep 15, 2017 - 0.022199, max = Jun 07, 2017 - 0.754750 
Dutch, min = Dec 16, 2017 - 0.000184, max = Oct 19, 2017 - 0.002378 
vTorrent, min = Jan 28, 2015 - 0.000476, max = Dec 08, 2017 - 0.595288 
WMCoin, min = Jul 03, 2016 - 0.000078, max = Dec 17, 2017 - 0.030152 
Cycling, min = Sep 16, 2015 - 0.000005, max = Nov 30, 2017 - 0.005869 
PLNcoin, min = Oct 26, 2014 - 0.000060, max = Mar 14, 2016 - 0.029070 
Karbowanec, min = Aug 26, 2016 - 0.003917, max = Nov 28, 2017 - 2.71 
Acoin, min = Sep 03, 2016 - 0.000683, max = Jun 23, 2017 - 1.08 
DigiCube, min = Dec 09, 2016 - 0.000001, max = Oct 25, 2015 - 3.74 
HitCoin, min = Jan 15, 2017 - 0.000008, max = May 10, 2016 - 0.001170 
Pulse, min = Oct 15, 2016 - 0.000064, max = Dec 06, 2017 - 0.012539 
Rupaya, min = Dec 14, 2017 - 0.000488, max = Nov 15, 2017 - 0.269161 
Dentacoin, min = Nov 29, 2017 - 0.000051, max = Aug 11, 2017 - 0.001011 
DaxxCoin, min = Dec 01, 2017 - 0.000306, max = Jul 13, 2017 - 0.096316 
Moneta, min = Feb 11, 2016 - 0.000004, max = Oct 24, 2015 - 0.055682 
AnarchistsPrime, min = Jan 28, 2016 - 0.000119, max = Jun 25, 2017 - 3.78 
BTSR, min = Dec 25, 2016 - 0.004127, max = Dec 06, 2017 - 0.955435 
Moin, min = Jun 09, 2016 - 0.000327, max = Dec 12, 2017 - 0.196488 
Decentraland, min = Oct 13, 2017 - 0.007883, max = Dec 14, 2017 - 0.148024 
REX, min = Nov 18, 2017 - 0.083427, max = Dec 18, 2017 - 2.76 
AppleCoin, min = Nov 12, 2017 - 0.000055, max = Aug 12, 2017 - 0.610979 
SACoin, min = May 22, 2017 - 0.002343, max = Oct 11, 2016 - 0.959615 
MetalCoin, min = Feb 03, 2015 - 0.000017, max = Dec 18, 2017 - 0.021794 
Valorbit, min = Aug 02, 2016 - 0.000005, max = May 28, 2016 - 9e-08 
Zoin, min = Feb 25, 2017 - 0.000034, max = Dec 17, 2017 - 0.206131 
GoldCoin, min = Aug 25, 2013 - 0.000136, max = Dec 18, 2017 - 0.368464 
XPlay, min = Sep 21, 2017 - 0.012647, max = Nov 25, 2017 - 0.037519 
Quantum, min = Jul 28, 2017 - 0.256540, max = Jun 15, 2017 - 2.39 
iTicoin, min = Sep 06, 2017 - 10.01, max = Sep 28, 2017 - 99.97 
Bitvolt, min = Oct 25, 2017 - 0.000108, max = May 02, 2017 - 0.001996 
Animecoin, min = May 18, 2015 - 0.000002, max = Mar 03, 2014 - 0.000407 
Rupee, min = Jul 11, 2017 - 0.001042, max = Oct 31, 2017 - 0.940541 
Agrello, min = Sep 13, 2017 - 0.104202, max = Sep 25, 2017 - 1.25 
Payfair, min = Dec 13, 2017 - 0.004265, max = Dec 04, 2017 - 0.020262 
TheGCCcoin, min = Feb 09, 2017 - 0.000010, max = Apr 06, 2017 - 6.33 
BitSend, min = Jan 16, 2015 - 0.000200, max = Dec 11, 2017 - 1.85 
Sterlingcoin, min = Dec 24, 2015 - 0.000740, max = Dec 11, 2017 - 0.224037 
High, min = Jan 07, 2017 - 0.000059, max = Dec 12, 2017 - 0.029302 
BlockCDN, min = Dec 08, 2017 - 0.062232, max = Dec 18, 2017 - 0.114205 
LanaCoin, min = Aug 03, 2016 - 0.000005, max = Jul 17, 2017 - 0.001075 
OKCash, min = Mar 31, 2015 - 0.000013, max = Sep 12, 2017 - 0.869590 
InfChain, min = Sep 15, 2017 - 0.003517, max = Aug 12, 2017 - 0.047864 
HOdlcoin, min = Mar 13, 2017 - 0.000061, max = May 12, 2016 - 0.103647 
MazaCoin, min = Nov 23, 2015 - 0.000034, max = Mar 04, 2014 - 0.125041 
SmileyCoin, min = Jan 22, 2017 - 0.000001, max = Jun 09, 2017 - 0.000574 
DavorCoin, min = Dec 18, 2017 - 23.87, max = Dec 18, 2017 - 23.87 
EGO, min = Nov 30, 2016 - 0.000015, max = Dec 08, 2017 - 0.001233 
Save, min = Feb 15, 2016 - 0.000012, max = Dec 08, 2017 - 0.007574 
Dollarcoin, min = Nov 23, 2016 - 0.000748, max = Sep 25, 2016 - 0.059101 
Yescoin, min = Nov 04, 2017 - 0.000001, max = Feb 03, 2017 - 99.71 
Rise, min = Jan 06, 2017 - 0.001817, max = Aug 31, 2017 - 0.778666 
Blockpool, min = Dec 02, 2017 - 0.022790, max = Nov 10, 2017 - 0.368175 
Darcrus, min = Jan 12, 2017 - 0.018514, max = Sep 17, 2017 - 0.904411 
FAPcoin, min = Dec 16, 2017 - 0.001412, max = Oct 29, 2017 - 0.251572 
CryptoEscudo, min = May 11, 2014 - 0.000018, max = Apr 04, 2014 - 0.001777 
Presearch, min = Dec 05, 2017 - 0.104294, max = Dec 07, 2017 - 0.272896 
Tychocoin, min = Dec 12, 2017 - 0.019427, max = Sep 25, 2017 - 0.231003 
Octanox, min = Nov 20, 2017 - 0.017316, max = Jun 30, 2017 - 0.493547 
Wowecoin, min = Jun 28, 2017 - 0.099308, max = Aug 28, 2016 - 0.500000 
Primalbase, min = Nov 02, 2017 - 1852.78, max = Dec 16, 2017 - 9943.03 
